date	inst	cdu	spd	gru	fdp	lin	pir	afd	son
2011-05-22	Emnid	34	26	21	5	8			6
2011-05-22	Infratestdimap	33	26	23	4	8			6
2011-05-20	GMS	33.1	24.1	23.3	4.3	9.1			6.1
2011-05-18	Forsa	32	22	26	3	9			8
2011-05-18	Allensbach	33	27	22	5.5	6.5			6.0
2011-05-15	Emnid	33	24	22	5	9			7
2011-05-13	Infratestdimap	33	26	22	5	8			6
2011-05-11	Forsa	31	22	26	4	9			8
2011-05-08	Emnid	33	24	23	5	9			6
2011-05-06	Forschgr.Wahlen	37	26	24	3	6			4
2011-05-05	Infratestdimap	35	26	23	4	7			5
2011-05-04	Forsa	31	21	28	4	8			8
2011-05-01	Emnid	34	24	24	4	8			6
2011-04-27	Forsa	31	22	27	4	9			7
2011-04-24	Emnid	33	25	23	4	8			7
2011-04-19	Forsa	31	23	28	3	8			7
2011-04-19	Allensbach	32	28	23	5	7			5
2011-04-19	GMS	32.3	24.1	23.6	5.6	8.5			5.9
2011-04-17	Emnid	32	23	24	5	9			7
2011-04-15	Infratestdimap	33	26	24	4	8			5
2011-04-15	Forschgr.Wahlen	34	28	27	2	6			3
2011-04-13	Forsa	30	24	27	4	8			7
2011-04-10	Emnid	33	25	24	4	8			6
2011-04-07	Infratestdimap	33	27	23	5	7			5
2011-04-06	Forsa	30	23	28	3	9			7
2011-04-03	Emnid	33	26	23	5	8			5
2011-04-01	Forschgr.Wahlen	33	30	23	3	6			5
2011-03-30	Forsa	33	25	21	5	8			8
2011-03-27	Emnid	34	27	20	4	9			6
2011-03-24	Infratestdimap	35	27	21	5	7			5
2011-03-23	Forsa	33	25	20	5	9			8
2011-03-21	GMS	34.2	26.8	19.7	5.1	8.3			5.9
2011-03-20	Emnid	34	28	18	5	9			6
2011-03-18	Infratestdimap	35	28	20	5	7			5
2011-03-16	Forsa	36	26	18	5	9			6
2011-03-16	Forsa	36	26	15	6	10			7
2011-03-16	Allensbach	36.5	29	15	6.5	8			5.0
2011-03-13	Emnid	35	28	15	6	10			6
2011-03-10	Infratestdimap	35	28	15	6	9			7
2011-03-09	Forsa	36	26	16	5	10			7
2011-03-06	Emnid	33	29	15	7	9			7
2011-03-02	Forsa	34	27	16	5	10			8
2011-02-27	Emnid	35	28	16	6	9			6
2011-02-25	Forschgr.Wahlen	38	36	11	4	7			4
2011-02-24	Infratestdimap	35	27	17	6	8			7
2011-02-23	Forsa	36	23	18	5	10			8
2011-02-23	Allensbach	36	28.5	16.5	6.5	7.5			5.0
2011-02-20	Emnid	35	25	19	6	9			6
2011-02-18	Infratestdimap	37	25	18	5	8			7
2011-02-18	GMS	33	26.2	19.4	5	10.3			6.1
2011-02-16	Forsa	36	22	19	5	11			7
2011-02-14	Infratestdimap	35	26	19	5	9			6
2011-02-13	Emnid	34	25	19	6	10			6
2011-02-11	Forschgr.Wahlen	40	29	16	3	8			4
2011-02-09	Forsa	36	22	20	5	10			7
2011-02-06	Emnid	35	27	17	5	10			6
2011-02-03	Infratestdimap	36	25	19	5	8			7
2011-02-02	Forsa	36	22	21	5	9			7
2011-01-30	Emnid	36	28	18	4	9			5
2011-01-28	Forschgr.Wahlen	40	28	19	4	7			2
2011-01-26	Forsa	37	23	20	4	9			7
2011-01-25	Allensbach	34.5	27.5	18	5.5	8.5			6.0
2011-01-24	GMS	33.8	27	18.7	5.1	9.4			6.0
2011-01-23	Emnid	35	27	19	5	9			5
2011-01-21	Infratestdimap	34	28	19	4	8			7
2011-01-19	Forsa	36	24	20	4	9			7
2011-01-16	Emnid	35	26	19	5	9			6
2011-01-14	Forschgr.Wahlen	38	33	17	3	7			2
2011-01-12	Forsa	35	25	21	3	9			7
2011-01-09	Emnid	35	26	20	5	9			5
2011-01-06	Infratestdimap	36	26	19	4	9			6
2011-01-04	Forsa	34	24	20	4	11			7
2010-12-28	Forsa	34	25	20	3	11			7
2010-12-26	Emnid	34	27	19	5	10			5
2010-12-21	Forsa	35	24	19	3	11			8
2010-12-21	Allensbach	34	28.5	18.5	6	8			5.0
2010-12-19	Emnid	34	26	20	5	10			5
2010-12-17	Forschgr.Wahlen	36	31	19	3	7			4
2010-12-16	GMS	33.1	27	20.5	4.2	8.9			6.3
2010-12-15	Forsa	34	24	20	4	11			7
2010-12-12	Emnid	35	25	19	5	10			6
2010-12-10	Infratestdimap	33	27	20	5	10			5
2010-12-08	Forsa	34	23	21	4	10			8
2010-12-05	Emnid	34	24	20	5	10			7
2010-12-03	Forschgr.Wahlen	37	28	21	4	6			4
2010-12-02	Infratestdimap	32	27	21	5	10			5
2010-12-01	Forsa	34	22	22	5	10			7
2010-11-28	Emnid	33	24	21	6	9			7
2010-11-24	Forsa	34	22	22	5	10			7
2010-11-24	Allensbach	32	27.5	19.5	6	9			6.0
2010-11-21	Emnid	32	26	20	6	10			6
2010-11-17	Forsa	33	23	22	5	11			6
2010-11-16	GMS	31.6	26.2	20.8	4.9	9.4			7.1
2010-11-14	Emnid	31	27	22	5	10			5
2010-11-12	Infratestdimap	31	26	23	5	10			5
2010-11-12	Forschgr.Wahlen	37	28	21	4	7			3
2010-11-10	Emnid	31	27	21	6	10			5
2010-11-10	Forsa	32	23	23	5	10			7
2010-11-04	Infratestdimap	32	27	22	5	9			5
2010-11-03	Emnid	31	25	22	5	11			6
2010-11-03	Forsa	30	23	24	4	11			8
2010-10-27	Emnid	31	25	22	5	10			7
2010-10-27	Forsa	30	23	24	5	11			7
2010-10-27	GMS	31.8	28.7	19.1	4.9	9.4			6.1
2010-10-22	Forschgr.Wahlen	36	30	21	3	7			3
2010-10-20	Emnid	30	26	23	5	10			6
2010-10-20	Forsa	31	23	24	4	11			7
2010-10-20	Allensbach	30.5	28	20.5	5.5	9.5			6.0
2010-10-15	Infratestdimap	31	28	21	5	10			5
2010-10-13	Emnid	30	27	22	5	10			6
2010-10-13	Forsa	29	23	25	4	12			7
2010-10-07	Infratestdimap	32	27	20	5	11			5
2010-10-06	Emnid	31	28	20	6	9			6
2010-10-06	Forsa	31	23	24	5	10			7
2010-10-01	Infratestdimap	33	29	18	5	10			5
2010-10-01	Forschgr.Wahlen	30	32	21	4	9			4
2010-09-29	Emnid	30	28	20	6	10			6
2010-09-29	Forsa	30	25	23	5	10			7
2010-09-24	Forschgr.Wahlen	31	32	22	4	7			4
2010-09-22	Emnid	31	26	20	6	11			6
2010-09-22	Forsa	29	24	24	5	10			8
2010-09-21	Allensbach	32.5	29.5	18.5	6.5	8			5.0
2010-09-17	Infratestdimap	32	29	18	5	10			6
2010-09-17	GMS	31	29.8	16.6	5.1	11.2			6.3
2010-09-15	Emnid	31	28	18	6	11			6
2010-09-15	Forsa	30	24	22	5	11			8
2010-09-10	Forschgr.Wahlen	33	33	17	3	10			4
2010-09-08	Emnid	31	28	19	6	11			5
2010-09-08	Forsa	31	25	21	5	10			8
2010-09-02	Infratestdimap	32	30	17	5	10			6
2010-09-01	Emnid	31	30	18	6	10			5
2010-09-01	Forsa	31	27	19	6	9			8
2010-08-27	Forschgr.Wahlen	35	30	17	4	10			4
2010-08-25	Emnid	31	28	18	7	10			6
2010-08-25	Forsa	30	27	20	5	11			7
2010-08-20	Infratestdimap	31	31	16	5	10			7
2010-08-20	GMS	31.9	30.6	16	5	10.1			6.4
2010-08-18	Emnid	32	29	17	6	10			6
2010-08-18	Forsa	30	27	20	4	11			8
2010-08-17	Allensbach	31	32	17	6	8.5			5.5
2010-08-11	Emnid	31	30	17	6	11			5
2010-08-11	Forsa	29	28	19	5	11			8
2010-08-05	Infratestdimap	31	31	17	5	10			6
2010-08-04	Emnid	31	29	16	7	11			6
2010-08-04	Forsa	30	28	18	5	11			8
2010-07-28	Emnid	32	29	16	6	11			6
2010-07-28	Forsa	29	28	19	5	11			8
2010-07-23	Infratestdimap	33	30	17	5	10			5
2010-07-21	Emnid	32	30	16	5	11			6
2010-07-21	Forsa	30	28	19	4	11			8
2010-07-21	GMS	31.8	29.7	16	5.2	10			7.3
2010-07-20	Allensbach	31.5	31.5	15.5	6.5	9.5			5.5
2010-07-16	Forschgr.Wahlen	32	36	15	4	10			3
2010-07-14	Emnid	31	30	16	6	11			6
2010-07-14	Forsa	31	28	18	4	11			8
2010-07-07	Emnid	31	28	17	6	11			7
2010-07-07	Forsa	31	27	18	4	12			8
2010-07-01	Infratestdimap	33	30	17	5	10			5
2010-06-30	Emnid	32	29	16	6	12			5
2010-06-29	Forsa	32	27	18	4	11			8
2010-06-23	Emnid	32	28	16	6	13			5
2010-06-23	Forsa	30	27	18	5	12			8
2010-06-23	Allensbach	32	29	15.5	7	11			5.5
2010-06-23	GMS	33.2	28.8	17.1	5.6	9.8			5.5
2010-06-18	Forschgr.Wahlen	32	34	16	3	11			4
2010-06-16	Emnid	31	29	15	6	12			7
2010-06-16	Forsa	31	26	18	6	11			8
2010-06-15	Infratestdimap	32	29	17	5	11			6
2010-06-11	Infratestdimap	31	29	16	6	12			6
2010-06-09	Emnid	32	27	15	7	13			6
2010-06-09	Forsa	32	26	18	5	12			7
2010-06-04	Forschgr.Wahlen	33	31	17	6	9			4
2010-06-02	Emnid	31	27	16	7	13			6
2010-06-02	Infratestdimap	32	29	16	8	10			5
2010-06-01	Forsa	30	26	16	7	13			8
2010-05-27	Infratestdimap	33	27	16	7	11			6
2010-05-26	Emnid	31	28	16	8	12			5
2010-05-26	Forsa	32	26	16	7	12			7
2010-05-26	Allensbach	32	28.5	14.5	8.5	10			6.5
2010-05-21	Forschgr.Wahlen	38	29	15	3	11			4
2010-05-20	GMS	33.5	28.3	15	7	10.2			6.0
2010-05-19	Emnid	31	28	15	8	12			6
2010-05-19	Forsa	32	27	16	6	11			8
2010-05-14	Infratestdimap	32	28	17	7	11			5
2010-05-12	Emnid	34	26	15	8	11			6
2010-05-11	Forsa	35	24	15	7	12			7
2010-05-05	Emnid	34	26	16	9	10			5
2010-05-05	Forsa	34	25	16	8	10			7
2010-04-29	Infratestdimap	35	26	16	8	10			5
2010-04-28	Emnid	36	25	15	9	10			5
2010-04-28	Forsa	36	24	14	8	11			7
2010-04-28	Allensbach	35	27.5	13.5	9	9.5			5.5
2010-04-23	Forschgr.Wahlen	41	27	13	6	9			4
2010-04-22	GMS	35.3	26.3	14.9	8.8	8.8			5.9
2010-04-21	Emnid	35	25	14	9	11			6
2010-04-21	Forsa	36	24	15	8	10			7
2010-04-16	Infratestdimap	36	26	14	9	10			5
2010-04-14	Emnid	35	25	15	8	12			5
2010-04-14	Forsa	36	23	15	8	11			7
2010-04-07	Emnid	34	26	14	9	12			5
2010-04-07	Forsa	34	24	15	7	12			8
2010-03-31	Emnid	35	25	14	9	12			5
2010-03-31	Infratestdimap	35	28	14	8	10			5
2010-03-30	Forsa	34	25	14	7	12			8
2010-03-26	Forschgr.Wahlen	40	28	13	6	11			2
2010-03-25	GMS	34.3	26.3	14.9	9.1	9.9			5.5
2010-03-24	Emnid	35	25	14	9	11			6
2010-03-24	Forsa	32	25	15	8	12			8
2010-03-24	Allensbach	36	25.5	13	9	11			5.5
2010-03-19	Infratestdimap	35	27	14	9	10			5
2010-03-17	Emnid	35	24	15	9	11			6
2010-03-17	Forsa	34	23	16	8	11			8
2010-03-12	Forschgr.Wahlen	39	26	14	9	9			3
2010-03-10	Emnid	34	25	14	10	12			5
2010-03-10	Forsa	33	23	16	8	12			8
2010-03-04	Infratestdimap	36	25	14	10	11			4
2010-03-03	Emnid	34	24	15	10	12			5
2010-03-03	Forsa	35	22	16	9	11			7
2010-03-01	GMS	34.9	25.1	14.3	10	9.6			6.1
2010-02-26	Forschgr.Wahlen	37	24	16	9	10			4
2010-02-24	Emnid	34	25	14	10	12			5
2010-02-24	Forsa	35	22	16	8	12			7
2010-02-23	Allensbach	37	23.5	13.5	10.5	10.5			5.0
2010-02-19	Infratestdimap	34	27	15	10	10			4
2010-02-17	Emnid	35	24	15	9	12			5
2010-02-17	Forsa	35	22	17	7	12			7
2010-02-10	Emnid	36	25	14	9	11			5
2010-02-10	Forsa	34	22	17	8	11			8
2010-02-04	Infratestdimap	36	26	15	8	11			4
2010-02-03	Emnid	36	25	12	10	11			6
2010-02-03	Forsa	36	22	16	9	11			6
2010-01-29	Forschgr.Wahlen	41	28	11	9	9			2
2010-01-27	Emnid	35	24	13	10	12			6
2010-01-27	Forsa	36	21	16	9	11			7
2010-01-27	Allensbach	34.5	25	11.5	13	11			5.0
2010-01-22	Infratestdimap	36	25	13	10	11			5
2010-01-20	Emnid	35	24	13	11	11			6
2010-01-20	Forsa	35	21	15	11	11			7
2010-01-19	GMS	35.2	24.1	13.6	11.4	10.1			5.6
2010-01-15	Forschgr.Wahlen	41	26	12	9	9			3
2010-01-13	Emnid	34	23	13	12	12			6
2010-01-13	Forsa	35	22	14	10	11			8
2010-01-07	Infratestdimap	36	25	12	11	10			6
2010-01-06	Forsa	35	22	13	12	11			7
2009-12-28	Forsa	35	22	12	12	12			7
2009-12-23	Emnid	34	24	12	12	12			6
2009-12-21	Forsa	35	21	13	12	11			8
2009-12-16	Emnid	34	23	13	12	12			6
2009-12-16	Forsa	37	19	13	11	12			8
2009-12-16	Allensbach	34.5	24	11	13.5	12			5.0
2009-12-14	GMS	35.4	24	13.2	11.7	10.8			4.9
2009-12-11	Infratestdimap	35	24	14	12	11			4
2009-12-11	Forschgr.Wahlen	37	28	12	10	9			4
2009-12-09	Emnid	34	23	13	12	12			6
2009-12-09	Forsa	36	20	13	12	12			7
2009-12-03	Infratestdimap	35	24	13	12	11			5
2009-12-02	Emnid	35	23	12	12	12			6
2009-12-02	Forsa	37	20	13	12	11			7
2009-11-27	Forschgr.Wahlen	36	27	10	11	10			6
2009-11-25	Emnid	34	23	12	13	13			5
2009-11-25	Forsa	37	19	13	12	12			7
2009-11-25	Allensbach	35.5	23	11	14	11.5			5.0
2009-11-20	Infratestdimap	35	22	12	13	12			6
2009-11-19	GMS	35.3	20.4	12.1	12.9	12.9			6.4
2009-11-18	Emnid	34	22	13	12	13			6
2009-11-18	Forsa	36	20	12	13	12			7
2009-11-13	Infratestdimap	35	21	13	13	12			6
2009-11-11	Emnid	34	21	13	13	13			6
2009-11-11	Forsa	36	20	12	13	12			7
2009-11-05	Infratestdimap	35	22	12	14	12			5
2009-11-04	Emnid	33	22	13	14	13			5
2009-11-04	Forsa	36	21	12	12	12			7
2009-10-30	Forschgr.Wahlen	41	20	11	11	12			5
2009-10-28	Emnid	34	21	12	14	14			5
2009-10-28	Forsa	35	20	12	15	12			6
2009-10-28	Allensbach	35	23	10.5	14	12			5.5
2009-10-23	GMS	35.1	21	10.8	14.4	13.5			5.2
2009-10-21	Emnid	34	21	12	14	13			6
2009-10-21	Forsa	35	20	10	16	13			6
2009-10-16	Infratestdimap	34	22	12	14	13			5
2009-10-16	Forschgr.Wahlen	38	21	11	14	12			4
2009-10-14	Emnid	34	20	11	15	14			6
2009-10-14	Forsa	34	20	11	16	13			6
2009-10-08	Infratestdimap	34	23	11	14	13			5
2009-10-07	Emnid	33	21	11	15	14			6
2009-10-07	Forsa	35	22	10	14	13			6
2009-10-02	Forschgr.Wahlen	36	22	11	14	13			4
2009-09-27	Emnid	33.8	23	10.7	14.6	11.9	2		4.0
2009-09-27	Forsa	33.8	23	10.7	14.6	11.9	2		4.0
2009-09-27	Allensbach	33.8	23	10.7	14.6	11.9	2		4.0
2009-09-27	Infratestdimap	33.8	23	10.7	14.6	11.9	2		4.0
2009-09-27	Forschgr.Wahlen	33.8	23	10.7	14.6	11.9			6.0
2009-09-27	GMS	33.8	23	10.7	14.6	11.9			6.0
2009-09-25	Forsa	33	25	10	14	12			6
2009-09-23	Forsa	35	26	11	13	10			5
2009-09-22	Allensbach	35	24	11	13.5	11.5			5.0
2009-09-18	Forschgr.Wahlen	38	25	10	14	10			3
2009-09-18	GMS	36.2	24.2	11.7	12.5	11			4.4
2009-09-17	Emnid	35	25	11	13	12			4
2009-09-17	Infratestdimap	35	26	10	14	11			4
2009-09-16	Forsa	37	24	11	12	10			6
2009-09-16	Forsa	35	22	11	13	13			6
2009-09-15	Allensbach	36	22.5	12	12.5	12			5.0
2009-09-11	Forschgr.Wahlen	39	23	9	13	12			4
2009-09-10	Infratestdimap	35	23	12	14	12			4
2009-09-09	Emnid	35	24	12	13	12			4
2009-09-09	Forsa	35	21	10	14	14			6
2009-09-09	Allensbach	35	22.5	13	13	11.5			5.0
2009-09-04	Forschgr.Wahlen	39	23	10	16	9			3
2009-09-03	Emnid	34	26	11	14	11			4
2009-09-03	Infratestdimap	35	23	13	14	11			4
2009-09-02	Emnid	35	24	11	14	11			5
2009-09-02	Forsa	36	22	12	14	10			6
2009-09-01	Allensbach	35.5	23	13.5	14	9.5			4.5
2009-08-28	Forschgr.Wahlen	40	24	12	12	7			5
2009-08-27	Infratestdimap	35	23	13	15	10			4
2009-08-26	Emnid	36	24	12	14	10			4
2009-08-26	Forsa	37	22	12	13	10			6
2009-08-24	GMS	37.1	22.1	12.9	12.6	9.6			5.7
2009-08-21	Infratestdimap	36	23	13	15	9			4
2009-08-21	Forschgr.Wahlen	41	24	11	12	7			5
2009-08-19	Emnid	36	23	12	14	10			5
2009-08-19	Forsa	37	22	12	13	11			5
2009-08-18	Allensbach	36.5	23	13	14.5	9			4.0
2009-08-13	Infratestdimap	37	22	12	15	9			5
2009-08-12	Emnid	35	24	12	14	11			4
2009-08-12	Forsa	38	21	12	13	11			5
2009-08-07	Forschgr.Wahlen	37	24	12	13	7			7
2009-08-06	Infratestdimap	35	23	13	16	10			3
2009-08-05	Emnid	35	23	12	15	11			4
2009-08-05	Forsa	37	20	13	14	11			5
2009-07-30	Infratestdimap	36	24	13	14	10			3
2009-07-29	Emnid	35	24	11	15	11			4
2009-07-29	Forsa	38	23	12	13	9			5
2009-07-24	Forschgr.Wahlen	37	25	11	13	7			7
2009-07-22	Emnid	36	23	11	14	12			4
2009-07-22	Forsa	36	23	12	14	10			5
2009-07-21	Allensbach	36.5	24	12	13.5	10			4.0
2009-07-17	Infratestdimap	36	23	13	14	10			4
2009-07-17	GMS	35.8	23.4	14.1	13.1	9.5			4.1
2009-07-15	Emnid	36	23	12	13	11			5
2009-07-15	Forsa	36	23	12	14	10			5
2009-07-09	Emnid	36	24	11	14	11			4
2009-07-08	Forsa	37	21	13	15	9			5
2009-07-03	Forschgr.Wahlen	37	26	11	12	8			6
2009-07-02	Infratestdimap	35	23	13	15	10			4
2009-07-01	Forsa	36	21	12	15	11			5
2009-06-30	Emnid	35	24	12	14	11			4
2009-06-26	Infratestdimap	35	24	13	15	9			4
2009-06-24	Forsa	36	22	12	15	10			5
2009-06-23	Emnid	36	24	11	14	11			4
2009-06-18	GMS	36.3	24.4	10.5	14	10			4.8
2009-06-17	Emnid	35	26	12	14	10			3
2009-06-17	Forsa	35	21	13	15	11			5
2009-06-16	Allensbach	36	24.5	11.5	14.5	9.5			4.0
2009-06-12	Forschgr.Wahlen	40	22	12	14	6			6
2009-06-11	Infratestdimap	36	25	13	14	9			3
2009-06-10	Emnid	35	25	12	14	10			4
2009-06-09	Forsa	36	24	11	14	10			5
2009-06-03	Emnid	34	26	11	14	11			4
2009-06-03	Forsa	35	24	11	15	10			5
2009-05-29	Forschgr.Wahlen	38	30	11	9	7			5
2009-05-27	Emnid	34	27	10	14	11			4
2009-05-27	Forsa	35	24	11	15	10			5
2009-05-20	Emnid	35	27	11	13	10			4
2009-05-19	Forsa	36	24	11	14	10			5
2009-05-19	Allensbach	36.5	26	10.5	13.5	9.5			4.0
2009-05-15	Infratestdimap	35	28	12	13	9			3
2009-05-14	GMS	35.2	28.1	10.4	13.8	8.8			3.7
2009-05-13	Forsa	36	26	9	14	10			5
2009-05-12	Emnid	34	28	10	13	11			4
2009-05-08	Forschgr.Wahlen	39	30	9	10	8			4
2009-05-07	Infratestdimap	34	27	11	14	10			4
2009-05-06	Forsa	35	25	9	16	10			5
2009-05-05	Emnid	36	26	9	14	11			4
2009-04-29	Emnid	35	27	10	14	10			4
2009-04-29	Forsa	36	25	9	15	9			6
2009-04-24	Forschgr.Wahlen	41	27	8	11	9			4
2009-04-22	Forsa	35	23	10	16	11			5
2009-04-21	Emnid	34	28	10	13	11			4
2009-04-21	Allensbach	37.5	24.5	10.5	13.5	10			4.0
2009-04-17	Infratestdimap	35	26	11	14	10			4
2009-04-15	Emnid	34	27	10	14	11			4
2009-04-15	Forsa	35	24	10	16	11			4
2009-04-09	Infratestdimap	34	27	11	14	10			4
2009-04-09	GMS	36.4	25.9	9.9	16.2	8.4			3.2
2009-04-08	Emnid	34	26	10	15	11			4
2009-04-07	Forsa	36	24	10	16	10			4
2009-04-02	Infratestdimap	34	26	11	15	11			3
2009-04-01	Forsa	34	25	10	17	10			4
2009-03-31	Emnid	33	27	9	16	12			3
2009-03-27	Forschgr.Wahlen	40	25	8	14	9			4
2009-03-25	Forsa	34	24	10	16	11			5
2009-03-24	Emnid	33	27	10	15	12			3
2009-03-24	Allensbach	34.8	26.1	10.5	14.5	10			4.1
2009-03-20	Infratestdimap	33	27	10	16	10			4
2009-03-18	Forsa	33	24	10	17	11			5
2009-03-17	Emnid	33	25	11	16	11			4
2009-03-17	GMS	35.2	26.2	10.8	15.4	9.2			3.2
2009-03-11	Forsa	34	25	9	17	11			4
2009-03-10	Emnid	33	26	10	16	11			4
2009-03-06	Forschgr.Wahlen	39	23	10	16	8			4
2009-03-05	Infratestdimap	32	27	11	17	10			3
2009-03-04	Forsa	33	24	11	17	11			4
2009-03-03	Emnid	32	26	11	15	12			4
2009-02-25	Emnid	33	24	11	17	12			3
2009-02-25	Forsa	34	23	10	18	11			4
2009-02-24	Allensbach	35.6	24.7	11	14.8	10.8			3.1
2009-02-19	Infratestdimap	33	26	11	16	11			3
2009-02-18	Forsa	34	22	10	18	12			4
2009-02-17	Emnid	34	24	12	16	11			3
2009-02-17	GMS	37.4	27.1	10.3	13.5	8.9			2.8
2009-02-13	Forschgr.Wahlen	39	25	12	12	9			3
2009-02-11	Forsa	34	23	10	18	11			4
2009-02-10	Emnid	33	24	11	16	12			4
2009-02-05	Infratestdimap	34	25	11	16	11			3
2009-02-04	Emnid	34	24	11	16	12			3
2009-02-04	Forsa	34	23	11	16	11			5
2009-01-30	Forschgr.Wahlen	37	27	9	16	7			4
2009-01-28	Forsa	35	22	10	16	12			5
2009-01-27	Emnid	34	23	12	15	12			4
2009-01-27	Allensbach	36.1	26.9	9.6	12.1	11.5			3.8
2009-01-23	Infratestdimap	35	25	11	14	11			4
2009-01-23	GMS	37.7	27.2	10.7	12.4	9.5			2.5
2009-01-21	Emnid	35	25	11	13	12			4
2009-01-21	Forsa	36	24	9	14	11			6
2009-01-14	Emnid	36	26	10	12	12			4
2009-01-14	Forsa	36	25	9	13	11			6
2009-01-09	Forschgr.Wahlen	42	27	7	11	9			4
2009-01-08	Infratestdimap	37	26	10	13	10			4
2009-01-07	Emnid	36	25	11	12	11			5
2009-01-07	Forsa	37	23	10	13	11			6
2008-12-23	Emnid	35	26	11	12	12			4
2008-12-22	Forsa	37	24	10	12	12			5
2008-12-19	Infratestdimap	37	24	11	12	11			5
2008-12-17	Emnid	36	24	11	12	13			4
2008-12-17	GMS	40.1	23.8	11	12.6	10.5			2.0
2008-12-17	Allensbach	36.9	25.9	9.7	11.3	12.5			3.7
2008-12-16	Forsa	37	24	10	13	11			5
2008-12-12	Infratestdimap	36	23	12	13	12			4
2008-12-12	Forschgr.Wahlen	41	28	8	10	9			4
2008-12-10	Forsa	38	23	11	12	11			5
2008-12-09	Emnid	35	25	11	12	13			4
2008-12-04	Infratestdimap	37	23	12	12	12			4
2008-12-03	Emnid	34	25	11	13	13			4
2008-12-03	Forsa	38	23	10	12	12			5
2008-11-26	Emnid	34	24	11	13	14			4
2008-11-26	Forsa	38	23	11	11	12			5
2008-11-21	Forschgr.Wahlen	41	26	10	11	8			4
2008-11-20	GMS	33.8	24.3	10.3	13.9	13.5			4.2
2008-11-19	Emnid	35	25	10	12	14			4
2008-11-19	Forsa	36	23	10	13	12			6
2008-11-19	Allensbach	36.1	26.6	10.8	11.2	11.3			4.0
2008-11-14	Infratestdimap	37	25	11	11	13			3
2008-11-12	Emnid	35	26	9	13	13			4
2008-11-12	Forsa	37	23	9	12	13			6
2008-11-07	Forschgr.Wahlen	43	25	9	10	9			4
2008-11-06	Emnid	34	25	10	12	14			5
2008-11-06	Infratestdimap	37	25	11	11	12			4
2008-11-05	Forsa	36	26	7	12	13			6
2008-10-29	Forsa	36	24	8	13	13			6
2008-10-28	Emnid	33	26	11	12	13			5
2008-10-24	Forschgr.Wahlen	39	26	10	11	9			5
2008-10-22	Emnid	33	26	10	13	14			4
2008-10-22	Forsa	37	24	9	12	13			5
2008-10-22	GMS	36.8	24.3	9.5	12.6	12.7			4.1
2008-10-21	Allensbach	35.5	25.8	10.3	12.2	12.6			3.6
2008-10-15	Emnid	33	25	10	13	14			5
2008-10-15	Forsa	35	24	10	13	12			6
2008-10-15	Infratestdimap	35	25	10	12	13			5
2008-10-10	Forschgr.Wahlen	39	25	8	12	11			5
2008-10-08	Emnid	33	26	11	13	13			4
2008-10-08	Forsa	33	27	9	13	13			5
2008-10-02	Infratestdimap	35	25	11	13	11			5
2008-10-01	Emnid	34	25	10	12	14			5
2008-10-01	Forsa	37	26	8	11	13			5
2008-09-24	Forsa	36	25	9	11	14			5
2008-09-23	Emnid	34	26	10	11	14			5
2008-09-23	GMS	38.5	24.4	7.2	11.9	11.9			6.1
2008-09-19	Infratestdimap	37	26	10	12	12			3
2008-09-17	Emnid	35	26	10	12	13			4
2008-09-17	Forsa	38	25	8	10	14			5
2008-09-17	Allensbach	36.2	26.6	10.3	11.3	11.5			4.1
2008-09-12	Forschgr.Wahlen	42	28	8	7	11			4
2008-09-11	Emnid	36	26	10	11	13			4
2008-09-10	Infratestdimap	36	26	10	12	12			4
2008-09-09	Emnid	36	27	10	11	13			3
2008-09-09	Forsa	37	26	8	11	14			4
2008-09-09	Forsa	37	22	10	12	14			5
2008-09-04	Infratestdimap	36	26	10	11	13			4
2008-09-03	Forsa	37	21	10	13	14			5
2008-09-02	Emnid	36	25	11	11	14			3
2008-08-27	Emnid	36	24	11	12	13			4
2008-08-27	Forsa	37	20	10	12	15			6
2008-08-25	GMS	38	22.3	11.6	11.7	12.9			3.5
2008-08-22	Infratestdimap	37	25	10	12	13			3
2008-08-20	Emnid	36	24	10	12	14			4
2008-08-20	Forsa	37	20	11	13	14			5
2008-08-19	Allensbach	36.1	26.5	9.5	11.3	13			3.6
2008-08-15	Forschgr.Wahlen	43	25	10	8	10			4
2008-08-13	Emnid	36	24	11	11	14			4
2008-08-13	Forsa	37	20	11	12	14			6
2008-08-07	Infratestdimap	36	24	11	12	14			3
2008-08-06	Emnid	35	25	10	12	14			4
2008-08-06	Forsa	38	22	10	11	14			5
2008-07-30	Emnid	35	26	10	12	13			4
2008-07-30	Forsa	38	21	10	12	14			5
2008-07-24	GMS	35.5	27.9	11.6	11.3	10.4			3.3
2008-07-23	Emnid	35	26	11	12	13			3
2008-07-23	Forsa	39	21	10	11	14			5
2008-07-22	Allensbach	36.3	26.8	10.1	11.4	12			3.4
2008-07-16	Forsa	36	23	10	13	13			5
2008-07-15	Emnid	34	27	10	12	13			4
2008-07-11	Infratestdimap	37	24	12	11	12			4
2008-07-11	Forschgr.Wahlen	40	27	9	9	12			3
2008-07-09	Forsa	36	22	10	13	13			6
2008-07-08	Emnid	36	25	10	11	14			4
2008-07-03	Infratestdimap	36	25	11	12	13			3
2008-07-02	Emnid	35	26	10	12	13			4
2008-07-02	Forsa	35	22	10	14	14			5
2008-06-27	GMS	37.1	23.4	12.4	10.7	11.4			5.0
2008-06-25	Forsa	36	22	9	13	15			5
2008-06-24	Emnid	34	25	10	13	14			4
